item_description,total_sales,cumulative_sales,revenue_share,segment
IPA OZE NO YUKIDOKE BEER NR 24/CS - 11OZ,6.0,1026506.0300000017,0.9955273396629251,C
JACKS PEAR CIDER 4/6 CANS,6.0,1026512.0300000017,0.9955331585902994,C
CH VIRCOULON BORD BLANC - 750ML,6.0,1026518.0300000017,0.9955389775176738,C
CH VARTELY ROSE (MALB/SYR) - 750ML,6.0,1026524.0300000017,0.9955447964450483,C
BIBI GRAETZ GRILLI TOSCANA - 750ML,6.0,1026530.0300000017,0.9955506153724227,C
FOUNDERS GREEN ZEBRA 4/6 CAN,6.0,1026536.0300000017,0.9955564342997971,C
YAEGAKI NIGORI SAKE - 720ML,6.0,1026542.0300000017,0.9955622532271716,C
DONNA LAURA BRAMOSIA CHN CLASS - 750ML,6.0,1026548.0300000017,0.995568072154546,C
HEAVENEZIA PROSECCO - 750ML,6.0,1026554.0300000017,0.9955738910819204,C
NEW YIDDISH CONNECTION RED BORD SUP NYC KOS - 750ML,6.0,1026560.0300000017,0.9955797100092948,C
TEMBO PINOT NOIR - 750ML,6.0,1026566.0300000017,0.9955855289366693,C
TELIOS CHARDONNAY - 750ML,6.0,1026572.0300000017,0.9955913478640437,C
JINRO PLUM SOJU - 375ML,6.0,1026578.0300000017,0.9955971667914181,C
RANCHERIA CELL RED BLEND (BALDUCCI'S) - 750ML,6.0,1026584.0300000017,0.9956029857187926,C
FOUNDERS IMPERIAL STOUT - 6/4 12.OZ NR,6.0,1026590.0300000017,0.995608804646167,C
AVERY LILIKOI KEPOLO 4/6 12OZ CANS,6.0,1026596.0300000017,0.9956146235735414,C
STONE DRN WIT 1/2 KEG,6.0,1026602.0300000017,0.9956204425009159,C
STONE DRN IPA 1/2 KEG,6.0,1026608.0300000017,0.9956262614282902,C
OZV ROSE - 750ML,6.0,1026614.0300000017,0.9956320803556646,C
MATCHBOX WHITE - 750ML,6.0,1026620.0300000017,0.995637899283039,C
CHANARMUYO EST MAL - 750ML,6.0,1026626.0300000017,0.9956437182104135,C
CHAMPION WHEEZE THE JUICE 4/6 12OZ CANS,6.0,1026632.0300000017,0.9956495371377879,C
EVOLUTION STALKER HEFE 4/6 NR,6.0,1026638.0300000017,0.9956553560651623,C
RHINO CAB PASO ROBLES 13 - 750ML,6.0,1026644.0300000017,0.9956611749925368,C
LE VITE P/GRIG - 20L,6.0,1026650.0300000017,0.9956669939199112,C
KSARA RES DU COUVENT RED - 750ML,6.0,1026656.0300000017,0.9956728128472856,C
SANTA MARIA LA PALMA ARAGOSTA VERMENTINO DI SARDEGNA - 750ML,6.0,1026662.0300000017,0.99567863177466,C
SANTA MARGHERITA SPARKLING BRUT ROSE - 750ML,6.0,1026668.0300000017,0.9956844507020345,C
ISOLE E OLENA CHIANTI CL - 750ML,6.0,1026674.0300000017,0.9956902696294089,C
ZONTES FOOTSTEP LAKE DOCTOR - 750ML,6.0,1026680.0300000017,0.9956960885567833,C
20000 LEGUAS AMBER - 750ML,6.0,1026686.0300000017,0.9957019074841578,C
ZENTAS MAL - 750ML,6.0,1026692.0300000017,0.9957077264115322,C
LOBETIA TEMP-PETIT VERDOT- 750ML,6.0,1026698.0300000017,0.9957135453389065,C
LOMAS DEL VALLE P/NOIR - 750ML,6.0,1026704.0300000017,0.995719364266281,C
OZEKI DRY SAKE 24/C - 180ML,6.0,1026710.0300000017,0.9957251831936554,C
LEFT HAND GOOD JUJU - 4/6 12.OZ CAN,6.0,1026716.0300000017,0.9957310021210298,C
FRONT PORCH CHARD - 1.5L,6.0,1026722.0300000017,0.9957368210484042,C
FOPPIANO PET/SYR LOT 96 - 750ML,6.0,1026728.0300000017,0.9957426399757787,C
PIKE ROAD PINOT GRIS - 750ML,6.0,1026734.0300000017,0.9957484589031531,C
PIGOUDET PREMIERE BLC/WH 14 - 750ML,6.0,1026740.0300000017,0.9957542778305275,C
LE GRAND COURTAGE RSE - 187ML,6.0,1026746.0300000017,0.995760096757902,C
BINYAMINA S/BLC SPEC RES - 750ML,6.0,1026752.0300000017,0.9957659156852764,C
TRUTH DARK & JAMMY CABERNET SAUV - 750ML,6.0,1026758.0300000017,0.9957717346126508,C
JEAN-CLAUDE BOISSET BOURG CHARD LES URSULINES - 750ML,6.0,1026764.0300000017,0.9957775535400253,C
SANTERO PASSION FRUIT MOSCATO - 750ML,6.0,1026770.0300000017,0.9957833724673997,C
CUANDO EL RIO SUENA RIBERA DEL DUERO RED - 750ML,6.0,1026776.0300000017,0.9957891913947741,C
JEAN MARC BROCARD ST BRIS S/BLC - 750ML,6.0,1026782.0300000017,0.9957950103221485,C
THE PINOT PROJECT SONOMA P/NOIR,6.0,1026788.0300000017,0.995800829249523,C
STONESTREET EST ALEX VLY S/BLC - 750ML,6.0,1026794.0300000017,0.9958066481768973,C
OXFORD LANDING MER - 750ML,6.0,1026800.0300000017,0.9958124671042717,C
AUSTIN SPICED CIDER 4/6 CANS,6.0,1026806.0300000017,0.9958182860316462,C
INFLECTION CAB - 750ML,6.0,1026812.0300000017,0.9958241049590206,C
MULDERBOSCH CAB/RSE - 750ML,6.0,1026818.0300000017,0.995829923886395,C
DCHOUFFE MCCHOUFFE 6/4NR - 12OZ,6.0,1026824.0300000017,0.9958357428137695,C
ESTANCIA DEL SILENCIO - 3L,6.0,1026830.0300000017,0.9958415617411439,C
CANTINE DI ORA AMICONE ROSSO - 750ML,6.0,1026836.0300000017,0.9958473806685183,C
SCHLAFLY OATMEAL STOUT 4/6 NR,6.0,1026842.0300000017,0.9958531995958927,C
STELLINA DI NOTTE PROSECCO - 750ML,6.0,1026848.0300000017,0.9958590185232672,C
HIGH VALLEY VYD S/BLC - 750ML,6.0,1026854.0300000017,0.9958648374506416,C
HOFBRAUHAUS FREISING JAGER 4/6 NR,6.0,1026860.0300000017,0.995870656378016,C
RECKLESS CHERRY LIME SELTZER 4/6 CANS,6.0,1026866.0300000017,0.9958764753053905,C
IL CONTE ROSSO PICENO 750ML,6.0,1026872.0300000017,0.9958822942327649,C
TOAD HOLLOW CHARD 750ML,6.0,1026878.0300000017,0.9958881131601393,C
SEAN MINOR POINT NORTH P/NOIR - 750ML,6.0,1026884.0300000017,0.9958939320875136,C
FORMATION P/NOIR - 750ML,6.0,1026890.0300000017,0.9958997510148881,C
JOSH CELLARS CABERNET LODI RESERVE CAMO - 750ML,6.0,1026896.0300000017,0.9959055699422625,C
GUEISSARD LES PAPILLES PROVENCE RSE - 750ML,6.0,1026902.0300000017,0.9959113888696369,C
OLD SOUL PET SIRAH LODI - 750ML,6.0,1026908.0300000017,0.9959172077970114,C
FLYING EMBERS GRAPEFRUIT AND THYME 12/16OZ CAN,6.0,1026914.0300000017,0.9959230267243858,C
FOG & LIGHT MONTEREY CABERNET RS - 750ML,6.0,1026920.0300000017,0.9959288456517602,C
MANISCHEWITZ CHERRY - 1.5L,6.0,1026926.0300000017,0.9959346645791347,C
LAGUNITAS SUMPIN SUMPIN 1/2K,6.0,1026932.0300000017,0.9959404835065091,C
BELLEFON CUV BRUT ROSE 6/CS - 750ML,6.0,1026938.0300000017,0.9959463024338835,C
CHATEAU LA CHEZE COTES DE BORDUEAUX 750ML,6.0,1026944.0300000017,0.9959521213612579,C
BUCA DI BEPPO CHN CL - 1.5L,6.0,1026950.0300000017,0.9959579402886324,C
ANXO ROSE - 12OZ CAN,6.0,1026956.0300000017,0.9959637592160068,C
LAESSIGER GRUNER VELTLINER - 750ML,6.0,1026962.0300000017,0.9959695781433812,C
MARQUES DE RISCAL PROXIMO - 750ML,6.0,1026968.0300000017,0.9959753970707557,C
GHOSTRUNNER RED BLEND 750 ML,6.0,1026974.0300000017,0.99598121599813,C
CHRONIC CELLARS SUITE PETITE - 750ML,6.0,1026980.0300000017,0.9959870349255044,C
DAGUE S/BLC - 750ML,6.0,1026986.0300000017,0.995992853852879,C
BARON HERZOG GEWURZTRAMINER - 750ML,6.0,1026992.0300000017,0.9959986727802533,C
OLIVARES ALTOS DE LA HOYA MONESTRELL - 750ML,6.0,1026998.0300000017,0.9960044917076277,C
GROUPIE MIXED BLEND RED - 750ML,6.0,1027004.0300000017,0.9960103106350021,C
CANVASBACK RED MOUNTAIN CAB SAUV - 750ML,6.0,1027010.0300000017,0.9960161295623766,C
DUVEL SINGLE 6/4 16OZ CANS,6.0,1027016.0300000017,0.996021948489751,C
VINALBA GRAN RESERVA MALBEC - 750ML,6.0,1027022.0300000017,0.9960277674171254,C
RIONDO PROSECCO SPUMANTE EXTRA DRY 750ML,6.0,1027028.0300000017,0.9960335863444999,C
DFJ VINHOS BIGODE RED BLEND - 705ML,6.0,1027034.0300000017,0.9960394052718743,C
DEPARTMENT 66 FRAGILE ROSE - 750ML,6.0,1027040.0300000017,0.9960452241992487,C
GERARD BERTRAND CREMANT LIMOUX T JEF - 750ML,6.0,1027046.0300000017,0.9960510431266232,C
BARONE MONTALTO CAB/NERO D'AVOLA - 750ML,6.0,1027052.0300000017,0.9960568620539976,C
VASEN FREJA IPA 6/4 16OZ CANS,6.0,1027058.0300000017,0.996062680981372,C
EPIC LUNAR TRANSIT 4/6 CANS,6.0,1027064.0300000017,0.9960684999087464,C
SAN MARTINO P/GRIG - 750ML,6.0,1027070.0300000017,0.9960743188361209,C
PERFECTUS ROSSO RESERVE - 750ML,6.0,1027076.0300000017,0.9960801377634952,C
LEGENDE BORDEAUX BLANC - 750ML,6.0,1027082.0300000017,0.9960859566908696,C
ROI DES PIERRES SAN BLC - 750ML,6.0,1027088.0300000017,0.9960917756182441,C
MIRABELLE BRUT METHODE CHAMP - 750ML,6.0,1027094.0300000017,0.9960975945456185,C
RAVEL & STITCH CABERNET SAUVIGNON - 750ML,6.0,1027100.0300000017,0.9961034134729929,C
STELLA MOSCATO - 750ML,6.0,1027106.0300000017,0.9961092324003673,C
STELLA CIDRE 1/2 KEG,6.0,1027112.0300000017,0.9961150513277418,C
LANGE TWINS SANG ROSE - 750ML,6.0,1027118.0300000017,0.9961208702551162,C
FOLONARI P/GRIG - 750ML,6.0,1027124.0300000017,0.9961266891824906,C
STADT KREMS GRUN VELT KREMSTAT - 750ML,6.0,1027130.0300000017,0.9961325081098651,C
ANCIANO TEMPRANILLO CLASICO 750ML,6.0,1027136.0300000017,0.9961383270372395,C
ANDECHS DOPPLEBOCK 20/16.9 OZ NR,6.0,1027142.0300000017,0.9961441459646139,C
CH GASSIER ESPRIT GASSIER ROSE C'PROV - 750ML,6.0,1027148.0300000017,0.9961499648919884,C
OBLIVION CELLARS C/C ZINF - 750ML,6.0,1027154.0300000017,0.9961557838193628,C
IMPERO PREMIUM CHARDONNAY 750ML,6.0,1027160.0300000017,0.9961616027467372,C
IMPERO PINOT GRIGIO TREB ALATRI 750ML,6.0,1027166.0300000017,0.9961674216741115,C
WILLFUL WILLAMETTE VLY P/NOIR - 750ML,6.0,1027172.0300000017,0.996173240601486,C
AMANCAYA CAB/MAL - 750ML,6.0,1027178.0300000017,0.9961790595288604,C
MAISON ST PIERRE ROSE LANGUEDOC - 750ML,6.0,1027184.0300000017,0.9961848784562348,C
CH HAUT TUQUET CASTILLON C' BORD - 750ML,6.0,1027190.0300000017,0.9961906973836093,C
BUTTERNUT P/NOIR - 750ML,6.0,1027196.0300000017,0.9961965163109837,C
RAMON BILBAO ROSADO RIOJA - 750ML,6.0,1027202.0300000017,0.9962023352383581,C
SCHNEIDER AVENTINUS 20/16.9OZ NR,6.0,1027208.0300000017,0.9962081541657326,C
TROEGS PERPETUAL IPA 2/12 CANS,6.0,1027214.0300000017,0.996213973093107,C
CONTI BERETTA P/NOIR - 750ML,6.0,1027220.0300000017,0.9962197920204814,C
TROEGS HAZE CHARMER 2/12 CANS,6.0,1027226.0300000017,0.9962256109478558,C
BODEGA CASIR DOS SANTOS AVATAR MALBEC - 750ML,6.0,1027232.0300000017,0.9962314298752303,C
BURNSIDE ROAD A/V CAB - 750ML,6.0,1027238.0300000017,0.9962372488026047,C
SCHLAFLY TROPICAL SAISON 4/6 CANS,6.0,1027244.0300000017,0.9962430677299791,C
HIGHBALL SELTZER BLACKBERRY LIME 4/6 CANS,6.0,1027250.0300000017,0.9962488866573536,C
RASHI JOYVIN LIGHT WHITE - 750ML,6.0,1027256.0300000017,0.996254705584728,C
OLD COACH ROAD S/BLC - 750ML,6.0,1027262.0300000017,0.9962605245121023,C
SYCAMORE LANE MER - 1.5L,6.0,1027268.0300000017,0.9962663434394767,C
BELLES EAUX P/NOIR CUV BELLE EPOQUE - 750ML,6.0,1027274.0300000017,0.9962721623668512,C
TRUE COLOURS CAVA BRUT - 187ML,6.0,1027280.0300000017,0.9962779812942256,C
BLACK BOX PINOT NOIR TETRA 500 ML,6.0,1027286.0300000017,0.9962838002216,C
TRULY 1/2 KEG,6.0,1027292.0300000017,0.9962896191489745,C
LEINENKUGEL SUMMER SHANDY 1/6K,6.0,1027298.0300000017,0.9962954380763489,C
BOULEVARD TANK 7 4/6 16OZ CANS,6.0,1027304.0300000017,0.9963012570037233,C
BOULEVARD RYE ON RYE MAPLE 6/4NR - 12OZ,6.0,1027310.0300000017,0.9963070759310978,C
SCHLAFLY SUMMER LAGER 4/6 NR,6.0,1027316.0300000017,0.9963128948584722,C
LUNETTA PROSECCO - 187ML,5.99,1027322.0200000016,0.9963187040876343,C
FUKI SAKE - 750ML,5.99,1027328.0100000016,0.9963245133167964,C
BARTENURA ROSSO TOSCANO - 750ML,5.99,1027334.0000000016,0.9963303225459585,C
DELLA SCALA MONTEPULCIANO - 750ML,5.98,1027339.9800000016,0.9963361220769084,C
LA GRENA JOVEN - 750ML,5.98,1027345.9600000016,0.9963419216078582,C
BENZIGER SONOMA CHARD - 750ML,5.960000000000001,1027351.9200000016,0.9963477017423834,C
MARTELL VS SINGLE DISTILLERY COGNAC 750ML,5.96,1027357.8800000015,0.9963534818769086,C
VILLA POZZI P/GRIG - 750ML,5.95,1027363.8300000015,0.9963592523132215,C
MICHTERS S/B BOURBON WHISKEY 10 YEAR 3/750ML,5.94,1027369.7700000014,0.9963650130513222,C
PLUME & PETAL LEMON DRIFT VODKA - 750ML,5.94,1027375.7100000014,0.9963707737894228,C
HENDRICK'S CUCUMBER CURLER VAP 750ML,5.9399999999999995,1027381.6500000013,0.9963765345275234,C
ACROBAT RSE - 750ML,5.9399999999999995,1027387.5900000012,0.996382295265624,C
JAMESON BLENDERS DOG WHISKEY - 750ML,5.9399999999999995,1027393.5300000012,0.9963880560037247,C
SAN VALENTINO P/GRIG - 750ML,5.9399999999999995,1027399.4700000011,0.9963938167418254,C
NAKED GRAPE CAB - 3L - BIB,5.9399999999999995,1027405.4100000011,0.9963995774799259,C
ST GEORGE BOTANIVORE GIN - 750ML,5.93,1027411.3400000011,0.9964053285198143,C
OLD FORESTER 1920 - 115 -750ML,5.93,1027417.2700000012,0.9964110795597028,C
GENTLEMANS COLLECTION RED - 750ML,5.880000000000001,1027423.1500000012,0.9964167821085298,C
RYANS IRISH CREAM - 750ML,5.88,1027429.0300000012,0.9964224846573567,C
JOSE CUERVO SILVER - SQUARE - 375ML,5.88,1027434.9100000012,0.9964281872061836,C
ELIJAH CRAIG BOURBON  - 375,5.87,1027440.7800000012,0.9964338800567982,C
REGAL TEJ SEMI DRY MEAD - 750ML,5.87,1027446.6500000012,0.9964395729074129,C
DEKUYPER SIGN TRIPLE SEC - 1.75L,5.869999999999999,1027452.5200000012,0.9964452657580275,C
OLD SPECKLED HEN 6/4 CANS - 14.9OZ,5.859999999999999,1027458.3800000012,0.9964509489104298,C
FISH EYE CAB-BIB - 3L,5.85,1027464.2300000011,0.99645662236462,C
PLYMOUTH GIN - 1L,5.84,1027470.0700000011,0.9964622861205976,C
BITTERMILK #2  TOM COLLINS -17OZ,5.84,1027475.9100000011,0.9964679498765754,C
EREDI LODALI BARB D'ALBA - 750ML,5.83,1027481.740000001,0.9964736039343408,C
ST HILAIRE ROSE SPARKLING  - 750ML,5.79,1027487.5300000011,0.9964792191992572,C
LORD CALVERT CANADIAN WHISKEY - 750ML,5.79,1027493.3200000011,0.9964848344641736,C
21ST AMENDMENT FIRESIDE CHAT 4/6 NR - 12OZ,5.79,1027499.1100000012,0.99649044972909,C
METAXA BRANDY 7 STAR - AMPHORA - 750ML,5.79,1027504.9000000012,0.9964960649940062,C
SANDY BOTTOM RUM COCKTAIL 200ML,5.78,1027510.6800000012,0.9965016705607104,C
JAGERMEISTER COLD BREW COFFEE - 750ML,5.78,1027516.4600000012,0.9965072761274144,C
EL JIMADOR ANEJO - 750ML,5.7700000000000005,1027522.2300000013,0.9965128719959061,C
OLD ELK BLENDED STRAIGHT BOURB WHISKEY - 750ML,5.77,1027528.0000000013,0.9965184678643979,C
WHISTLEPIG FARMSTOCK CROP 2 RYE WHISKEY - 750ML,5.77,1027533.7700000013,0.9965240637328896,C
BERINGER FOUNDERS EST P/GRIG - 750ML,5.76,1027539.5300000013,0.9965296499031691,C
LINGANORE BLACKBERRY - 750ML,5.75,1027545.2800000013,0.9965352263752363,C
TROEGS NUGGET NECTAR 4/6 CANS,5.75,1027551.0300000013,0.9965408028473034,C
GERSTACKER NURNBERGER GLUHWEIN - 1L,5.75,1027556.7800000013,0.9965463793193705,C
BIG HOUSE RED - 3L,5.73,1027562.5100000013,0.9965519363950132,C
GUYOT CREME DE CASSIS - 750ML,5.73,1027568.2400000013,0.9965574934706557,C
FETZER VALLEY OAK  MER - 750ML,5.73,1027573.9700000013,0.9965630505462982,C
CHOYA JAPANESE PLUM WINE W/PLUM - 500ML,5.73,1027579.7000000012,0.9965686076219408,C
LA MAIALINA GERTUDE ROSSO TOSCANO - 750ML,5.73,1027585.4300000012,0.9965741646975833,C
BANFI BELL'AGIO CHIANTI FLASK - 750ML,5.720000000000001,1027591.1500000012,0.9965797120750136,C
CAPTAIN MORGAN LONG ISLAND ICE TEA - 1.75L,5.72,1027596.8700000012,0.9965852594524438,C
SWEETLAND CELLARS SPICED WASSAIL - 750ML,5.71,1027602.5800000011,0.9965907971316618,C
THORN-CLARKE TERRA BAROSSA SHZ - 750ML,5.7,1027608.2800000011,0.9965963251126675,C
PINARDIERE TRAD MUSCADET - 750ML,5.7,1027613.980000001,0.9966018530936731,C
GLENLIVET 12YR - 50ML,5.69,1027619.670000001,0.9966073713764665,C
SHO CHIKU BAI NIGORI SAKE - 1.5L,5.69,1027625.3600000009,0.9966128896592599,C
CANTINA ARETINO TERRE TOCSANA - 750ML,5.6899999999999995,1027631.0500000009,0.9966184079420533,C
CAVIT P/NOIR - 187ML,5.68,1027636.7300000009,0.9966239165266344,C
ST MICHAELS GOLLY WOBBLER BLK 338709 - 750ML,5.67,1027642.400000001,0.9966294154130032,C
DEKUYPER PUCKER WATERMELON - 1L,5.67,1027648.070000001,0.9966349142993721,C
MARTINI & ROSSI ASTI 24/C - 187ML,5.66,1027653.730000001,0.9966404034875287,C
NICOLAS FERRANDE S/BLC - 750ML,5.66,1027659.3900000011,0.9966458926756853,C
BUITENVERWACHTING BEYOND S/BLC - 750ML,5.66,1027665.0500000011,0.9966513818638418,C
DONA PAULA LOS CARDOS S/BLC - 750ML,5.65,1027670.7000000011,0.9966568613537861,C
LALUCA PROSECCO - 750ML,5.640000000000001,1027676.3400000011,0.996662331145518,C
BOTA TETRA BOX CAB - 500ML,5.64,1027681.9800000011,0.99666780093725,C
JEAN MICHEL GAUTIER - 750ML,5.63,1027687.6100000012,0.9966732610307697,C
WOODFORD RESERVE KY WHEAT  WHISKEY - 750ML,5.61,1027693.2200000011,0.9966787017278648,C
BARRELL BOURBON BATCH #19 9.5YR OLD - 750ML,5.6000000000000005,1027698.8200000011,0.9966841327267476,C
THE QUIET MAN TRADITIONAL IRISH WHISKEY -750ML,5.6,1027704.4200000011,0.9966895637256303,C
JACK DANIELS SINGLE BARREL RYE - 750ML,5.6,1027710.0200000011,0.9966949947245131,C
SHO CHIKU BAI NIGORI SAKE - 750ML,5.6,1027715.620000001,0.9967004257233959,C
GIN LANE 1751 VICTORIA PNK GIN - 750ML,5.6,1027721.220000001,0.9967058567222786,C
AMRUT FUSION SINGLE MALT - 750ML,5.6,1027726.820000001,0.9967112877211615,C
JEFFERSON OCEAN BOURBON 19- 750ML,5.59,1027732.410000001,0.9967167090218318,C
LE GRAND NOIR P/NOIR - 750ML,5.59,1027738.0000000009,0.9967221303225023,C
LAKE CHALICE S/BLC - 750ML,5.59,1027743.5900000009,0.9967275516231728,C
1800 ULTIMATE RASPBERRY MARGARITA 1.75L,5.59,1027749.1800000009,0.9967329729238433,C
COPPER & KINGS AMERICAN APPLE BRANDY KY BOURB & OAK BARRELS - 750ML,5.58,1027754.7600000008,0.9967383845263015,C
GREEN HAT SPRING/SUMMER SEASONAL GIN - 750ML,5.58,1027760.3400000008,0.9967437961287596,C
MCCLINTOCK EPIPHANY VODKA - 750ML,5.58,1027765.9200000007,0.9967492077312178,C
R BARBIER MED RED - 1.5L,5.58,1027771.5000000007,0.996754619333676,C
THORN CLARKE SHOTFIRE RDG SHZ - 750ML,5.57,1027777.0700000006,0.9967600212379218,C
ESTANCIA CAB BIB - 3L,5.57,1027782.6400000006,0.9967654231421678,C
GOATS DO ROAM ROSE - 750ML,5.57,1027788.2100000005,0.9967708250464137,C
CALICO JACK SPICED RUM - 1.75L,5.569999999999999,1027793.7800000005,0.9967762269506595,C
KORBEL BLANC DE NOIR CHAMPAGNE - 750ML,5.5600000000000005,1027799.3400000005,0.9967816191566932,C
J LOHR FLUME CROSSING S/BLC - 750ML,5.5600000000000005,1027804.9000000006,0.9967870113627268,C
CASAMIGOS REPOSADO TEQUILA VAP - 750ML,5.55,1027810.4500000007,0.9967923938705483,C
J LOHR BAY MIST WHITE RIES - 750ML,5.539999999999999,1027815.9900000007,0.9967977666801573,C
ETERNALLY SILENCED PINOT NOIR - 750ML,5.539999999999999,1027821.5300000007,0.9968031394897664,C
CALVERT EXTRA - 1.75L,5.53,1027827.0600000008,0.9968085026011633,C
STONE CELLARS MER - 1.5L,5.51,1027832.5700000008,0.9968138463161355,C
FERRARI CARANO RES NAPA CHARD - 750ML,5.51,1027838.0800000008,0.9968191900311076,C
SILENT OAK RESA RED BLEND - 750ML,5.5,1027843.5800000008,0.9968245240478675,C
ZONIN CASTELLO POGGIO MOSCATO IGT - 750ML,5.49,1027849.0700000008,0.9968298483664151,C
CYNAR - 1L,5.49,1027854.5600000008,0.9968351726849627,C
DEWAZAKURA SAKE OKA CHERRY BOUQUET - 300ML,5.49,1027860.0500000007,0.9968404970035103,C
VIETTI CASCINETTA MOSCATO - 750ML,5.49,1027865.5400000007,0.9968458213220578,C
B HERZOG ZIN - 750ML,5.48,1027871.0200000007,0.9968511359423932,C
SAN ANTONIO IMPERIAL RED - 750ML,5.48,1027876.5000000007,0.9968564505627284,C
URBAN RIES - 750ML,5.48,1027881.9800000007,0.9968617651830637,C
HAKUSHU WHISKEY 12 YR - 750ML,5.45,1027887.4300000006,0.9968670507087621,C
HIGHLAND PARK MAGNUS - 750ML,5.44,1027892.8700000006,0.9968723265362481,C
LA PORTE DU CALLOU SAN BLC - 750ML,5.4399999999999995,1027898.3100000005,0.9968776023637342,C
CHATEAU DAVID BEAULIEU - 750ML,5.4399999999999995,1027903.7500000005,0.9968828781912203,C
PARK COGNAC VSOP - 750ML,5.43,1027909.1800000005,0.9968881443204942,C
LAPHROAIG TRIPLE WOOD - 750ML,5.43,1027914.6100000006,0.9968934104497682,C
BARRELL BOURB SINGLE BARREL WHISKEY 14YR - 750ML,5.43,1027920.0400000006,0.9968986765790421,C
TORRES SANGRE DE TORO GRENACHE- 750ML,5.43,1027925.4700000007,0.996903942708316,C
FORTRESS CABERNET SAUVIGNON SONOMA COUNTY - 750ML,5.42,1027930.8900000007,0.9969091991393776,C
NIKKA PURE MALT TAKETSURU - 750ML,5.42,1027936.3100000008,0.9969144555704392,C
ROUGH RIDER BOURBON - 750ML,5.42,1027941.7300000008,0.9969197120015008,C
GRAHAM BECK BLISS DEMI SEC NV - 750ML,5.41,1027947.1400000008,0.99692495873435,C
NOVA TERRA P/NOIR - 750ML,5.41,1027952.5500000009,0.9969302054671993,C
BARR HILL TOM CAT GIN - 750ML,5.41,1027957.9600000009,0.9969354522000486,C
YELLOW TAIL SPARKLING ROSE - 750ML,5.41,1027963.3700000009,0.9969406989328979,C
BELUGA VODKA RUSSIAN NOBLE - 750ML,5.4,1027968.770000001,0.996945935967535,C
EVAN WILLIAMS BLACK - CARRY PACK - 750ML,5.4,1027974.170000001,0.996951173002172,C
CARDENAL BRANDY - MENDOZA - 750ML,5.4,1027979.570000001,0.996956410036809,C
DOM DURAND SANCERRE - 750ML,5.4,1027984.970000001,0.996961647071446,C
MIDNIGHT MOON BLACKBERRY - 750ML,5.390000000000001,1027990.360000001,0.9969668744078707,C
CUPCAKE BLACK FOREST - 750ML,5.38,1027995.740000001,0.9969720920460831,C
DAILYS COCKTAIL SWEET & SOUR - NA - 1L,5.36,1028001.100000001,0.996977290287871,C
JIM BEAM BLACK - 1L,5.33,1028006.430000001,0.9969824594350218,C
BV COASTAL PINOT GRIGIO - 750ML,5.33,1028011.7600000009,0.9969876285821727,C
CASA LAPOSTOLLE CAB - 750ML,5.32,1028017.0800000009,0.9969927880311114,C
CUV JEAN LOUIS CHARLES DE FERE - 750ML,5.32,1028022.4000000008,0.9969979474800499,C
CASAL GARCIA VINHO TINTO - 750ML,5.32,1028027.7200000008,0.9970031069289885,C
VILLA JOLANDA SAINT VALENTINE - 750ML,5.3100000000000005,1028033.0300000008,0.9970082566797149,C
CHARLES THOMAS CDR BLANC - 750ML,5.28,1028038.3100000009,0.9970133773358045,C
OLD FORESTER 1870 CRAFT BOURBON - 750ML,5.2700000000000005,1028043.5800000009,0.9970184882936817,C
KOURTAKI MAVRODAPHNIE OF PATRAS - 750ML,5.27,1028048.8500000009,0.9970235992515589,C
MIDDLE SISTER SW & SASSY MOSCATO - 750ML,5.27,1028054.1200000009,0.9970287102094362,C
WHITLEY NEILL DRY GIN - 750ML,5.27,1028059.390000001,0.9970338211673133,C
JACK DANIELS BLK W/GLASSES - 750ML,5.27,1028064.660000001,0.9970389321251906,C
GLEN MORAY CLASSIC SHERRY SCOTCH VAP 750ML,5.26,1028069.920000001,0.9970440333848555,C
LINGANORE STRAWBERRY - 750ML,5.26,1028075.180000001,0.9970491346445204,C
LONG TRAIL LIMBO IPA 4/6NR - 12OZ,5.25,1028080.430000001,0.9970542262059731,C
GIN LANE 1751 OLD TIME GIN - 750ML,5.25,1028085.680000001,0.9970593177674256,C
LIMA VINHO VERDE ROSE - 750ML,5.25,1028090.930000001,0.9970644093288783,C
CHARLES KRUG S/BLC VV - 750ML,5.24,1028096.170000001,0.9970694911921186,C
SANTA MARGHERITA P/GRIG ALTO - 375ML,5.23,1028101.400000001,0.9970745633571466,C
CH HAUT LA PEREYRE BORD RGE - 750ML,5.23,1028106.6300000009,0.9970796355221746,C
BECHEROVKA - 750ML,5.23,1028111.8600000009,0.9970847076872027,C
SMOOTH AMBLER CONTRADICTION  - 750MLQ,5.23,1028117.0900000009,0.9970897798522307,C
LA VILLETTE CHARD - 750ML,5.2299999999999995,1028122.3200000009,0.9970948520172587,C
LOUIS ROEDERER BRUT PREM 6/CS - 750ML,5.22,1028127.5400000009,0.9970999144840744,C
CYPRESS CAB - 750ML,5.22,1028132.7600000008,0.9971049769508902,C
GREY GOOSE VODKA - 50ML,5.22,1028137.9800000008,0.9971100394177058,C
KERMIT LYNCH CDR - 750ML,5.21,1028143.1900000008,0.9971150921863093,C
HENDRICK'S GIN 375ML,5.21,1028148.4000000007,0.9971201449549127,C
MUMM CUV NAPA BRUT PRES SPARK - 187ML,5.21,1028153.6100000007,0.9971251977235162,C
